config,mode,seed,x0_pos_err_x,x0_pos_err_y,x0_pos_err_z,x0_pos_err_norm,x0_vel_err_x,x0_vel_err_y,x0_vel_err_z,x0_vel_err_norm,dv_guess_err_R,dv_guess_err_I,dv_guess_err_C,dv_guess_err_norm,t_star_guess_err
deltaRIC0,BLS-B,8,864.5519067068115,943.9607247786118,-402.9773504189663,1341.9771213644574,-0.37958581368138816,0.655054963377508,-1.8637785928472848,2.011679158849511,,,,,
deltaRIC0,BLS-B,15,527.1712078553843,-98.72004605529791,-153.52909854974652,557.8766117936499,-0.15217365697658672,0.7131565120134402,-0.30466352920885453,0.7902967155029803,,,,,
deltaRIC0,BLS-B,13,588.0567701170796,-247.05016190219334,1296.3434205337612,1444.7666978919483,-0.8640007804003574,0.5936646173107969,-1.1044830125096594,1.5227664795698697,,,,,
deltaRIC0,BLS-B,16,-515.1539331130119,1469.3920003528888,1961.9100915685326,2504.713083948203,0.47468466893123556,0.46331419901258997,-0.6195714782888812,0.9076642543551575,,,,,
deltaRIC0,BLS-B,12,966.0609496383138,-1351.2490065050802,-492.77730399000626,1732.6214552881152,0.5264309091527242,0.6218176891589153,0.3537948512940267,0.8882328171512577,,,,,
deltaRIC0,BLS-B,20,123.9083570315129,-429.97166276346337,934.8875123613086,1036.4572217370778,-1.0118962024729325,2.267493293399191,0.6991807342616229,2.5795955999636986,,,,,
deltaRIC0,BLS-B,14,-147.62427734040952,-1483.1956457087288,-2067.9121016690883,2549.1023343402826,-0.6887856058713059,0.612994508787544,1.2080670010036836,1.5197413456155024,,,,,
deltaRIC0,BLS-B,17,1495.2085272811166,-276.72281503715726,-1262.8673764301286,1976.62795357846,-0.38418400483776255,1.6934553608530274,1.799377735326385,2.5006296493410116,,,,,
deltaRIC0,BLS-B,21,747.452685396042,678.4033202941014,388.1300082055202,1081.4626600865297,1.2393569180294786,-1.6052229901539852,-2.5336688844808872,3.245338878233374,,,,,
deltaRIC0,BLS-B,18,816.4835072050148,-1241.5841890469533,233.57761075543232,1504.2390489132365,-0.0538483346582793,1.236996332524299,-0.1060907578414829,1.2427046385700087,,,,,
deltaRIC0,BLS-B,19,-465.8994427524357,-1321.7732671489916,-29.139249039008035,1401.7831345615866,0.9290439589958662,1.1288979441041675,0.7267924139940558,1.6327156699770586,,,,,
deltaRIC0,BLS-B,22,1050.3415426821348,1716.240457173211,-180.12256080603663,2020.1838530275713,-1.2755512846982207,-0.06974172554515051,0.16912733215382172,1.2886035242303062,,,,,
deltaRIC0,BLS-B,24,-1885.5618511029975,-1252.7322466551425,1349.2411309035115,2635.3620634490417,-1.2944265402917972,-0.04182246173831621,-0.07802773880419807,1.2974503900113254,,,,,
deltaRIC0,BLS-B,25,1299.182427620178,-814.1725806932351,1234.000596162245,1968.123330159601,0.005487634350319156,-0.554721550014234,0.4433610397263945,0.7101514794240921,,,,,
deltaRIC0,BLS-B,26,5.364255151391547,-814.4656596411559,-1824.944430957438,1998.4507154419896,0.9465189725004315,-0.5978459709672033,0.8411994638485469,1.4003337131855655,,,,,
deltaRIC0,BLS-B,28,754.8000330619021,-72.60964423757098,1495.8840105675374,1677.0999443736725,0.24477386120566952,1.2797557125790577,0.3187413781736211,1.3413742927193302,,,,,
deltaRIC0,BLS-B,27,35.867148009079216,683.3927995350406,-37.229935686043106,685.3453427826239,0.9317935797534782,-0.7760315528963501,-1.7323671518345019,2.1146063924796277,,,,,
deltaRIC0,BLS-B,23,-11.017456998423807,356.5858511830404,-21.09316324020464,357.379035700366,-0.4352385460408071,-1.093730790799422,0.50290891142711,1.2800769538958374,,,,,
deltaRIC0,BLS-B,34,1210.8545408781272,1073.982051409893,-375.91234018152323,1661.6005095739865,-0.2511154090258257,1.0266138598740793,-0.04705318311673851,1.0579267309115414,,,,,
deltaRIC0,BLS-B,36,-215.8585161367498,813.5706593318647,2401.4807191387567,2544.720369924689,0.4201834846972547,-0.8334791612172461,1.1507200115768206,1.4816876249868223,,,,,
deltaRIC0,BLS-B,32,-31.342260076104285,569.121061839632,-1693.9059368404633,1787.2320619213153,0.5987719850404624,0.00659631602819792,-0.0806839971141934,0.6042195866113268,,,,,
deltaRIC0,BLS-B,37,58.34211555920497,818.6870675257014,-33.379814750538294,821.441738052393,0.05802986794386743,-0.4777649147405224,0.8642072958448344,0.9891820002011977,,,,,
deltaRIC0,BLS-B,35,-704.1234878453205,-1610.926575053682,-743.8237879380262,1908.9652023680576,-0.05198567549646117,-0.7271398491890634,1.1157397108792253,1.332782792944287,,,,,
deltaRIC0,BLS-B,33,2114.968981008593,169.34455968934972,-442.1586361484029,2167.319918711938,-1.461417105866295,0.14085721226778522,0.5813455753253367,1.5790957505853838,,,,,
deltaRIC0,BLS-B,30,352.63156693412157,-180.48213053358154,692.1743727902287,797.5137514726007,0.6558111904512469,0.6899272748066075,0.3946758623592211,1.0304644575977129,,,,,
deltaRIC0,BLS-B,40,991.682765525906,-1114.1599486968341,-1795.2893730281921,2334.0632021496763,0.9447977997806756,-0.11400843786618166,1.0663531613699013,1.4292480089678892,,,,,
deltaRIC0,BLS-B,31,418.9250882286721,-1199.7406277075695,394.89501910437724,1330.7208119786058,1.0312241311036112,-0.3551698340388698,0.6688502000308195,1.2794254216885264,,,,,
deltaRIC0,BLS-B,38,-325.1159668106905,-1149.166274942089,1309.6729695497197,1772.4352756895548,0.4535077315615546,0.7242675617274358,-1.2867103345003505,1.5446217169477827,,,,,
deltaRIC0,BLS-B,29,599.3515781603077,739.8756493368783,225.65031025156156,978.548084276672,-0.8605283531687403,0.004396399976429032,-0.6744915296587822,1.0933742262013957,,,,,
deltaRIC0,BLS-B,41,-747.659065093152,-890.1212216180824,-617.4485891990598,1316.2646493371851,0.37890460465480047,1.6162251091978954,0.7661915321349458,1.82833305689791,,,,,
deltaRIC0,BLS-B,43,-730.9191518332293,1282.5080832560843,246.28021903198456,1496.5706586794506,0.9159842692443994,0.31717255885675216,1.0827849209161906,1.4532889590712568,,,,,
deltaRIC0,BLS-B,45,317.5647906296757,-1003.8784163911636,619.3777133969791,1221.5760406117051,1.0566159791452394,0.9527802063730111,0.794179361486912,1.6294012112592189,,,,,
deltaRIC0,BLS-B,44,299.146483678077,83.15108305520009,-2156.23137179144,2178.471126732646,0.0715334021429775,-2.602424977052608,-1.479239324231959,2.9943082284834404,,,,,
deltaRIC0,BLS-B,42,312.0621317267384,858.2704301818718,-1262.9629368673227,1558.5526251246522,-1.9111593252604877,-0.5674472812283516,1.801528407832186,2.687011534722161,,,,,
deltaRIC0,BLS-B,39,491.57631803868435,-803.4171787820785,-979.4555480651917,1358.844954457391,0.5479799809666202,-1.2129112154848225,0.5821297512953816,1.452690856146713,,,,,
deltaRIC0,BLS-B,48,-1031.841628725968,-957.4359919226794,-842.705547632288,1640.589365262087,-0.8637949296185866,-1.121529061474705,1.1120669093906133,1.800183859256799,,,,,
deltaRIC0,BLS-B,50,-1427.4635781363095,-1458.5883630204398,1422.902088105729,2487.927376749572,0.5529161277952818,-0.02711077640170785,-0.4620523346218046,0.7210711466302697,,,,,
deltaRIC0,BLS-B,52,-681.8743630211662,-210.71969286452313,191.09262525352818,738.8313930341113,-1.2324261319950096,0.2997991570152371,0.6804537003216516,1.4393647708807715,,,,,
deltaRIC0,BLS-B,49,603.3788315355432,-170.46909214076757,-294.0583085258043,692.5287102594029,0.5134451423590478,0.060999486039776854,0.07318955197328075,0.5222102661067373,,,,,
deltaRIC0,BLS-B,46,-191.88395674444158,1088.107951751033,-525.9821572587003,1223.7056824556496,-1.6827193825313944,0.922159116830929,-1.1487201171692456,2.2363988608230336,,,,,
deltaRIC0,BLS-B,51,1660.5748686895847,228.6869458865011,-480.79760260723486,1743.83856718883,0.4088096030306921,0.02686515258941397,-1.7238897201023746,1.7719037205865358,,,,,
deltaRIC0,BLS-B,47,-807.694739380652,-377.94819741043096,393.83209130170377,974.8432428283262,1.8049635761877196,-0.3056214377942277,-1.0223412095869253,2.0967783677402414,,,,,
deltaRIC0,BLS-B,55,-676.0948636728864,-30.11491542978184,343.63249514959705,759.0088698684223,-1.2854454005665257,0.8806439462223106,-0.7414970331153995,1.7256075706760734,,,,,
deltaRIC0,BLS-B,53,1675.9243668483641,-665.2012677370448,371.4459936944627,1840.974561537103,1.085370943114184,0.3707168304211126,0.256050995429825,1.1751694196049578,,,,,
deltaRIC0,BLS-B,58,2317.4694003069903,148.228745279339,-206.74366864600907,2331.3899559729466,-0.7051221103374167,-0.0048769522721105515,-0.6309212615208419,0.9461937504492445,,,,,
deltaRIC0,BLS-B,54,-1914.375970546227,-404.89986036115965,-1224.142496401279,2308.095341406167,-0.9178751254966833,-0.38838960701945957,-0.6401833366736153,1.1845572748503324,,,,,
deltaRIC0,BLS-B,65,-1960.1340098716412,138.20034734766077,1005.2273730194727,2207.1943149913473,1.3885866915172045,0.870587428921323,0.8575558663434033,1.8497290437127598,,,,,
deltaRIC0,BLS-B,67,166.9015303517654,1171.4050788519219,581.8537177912104,1318.5597174573825,-0.9796519810561979,-1.361187526449211,-0.9469051585609064,1.9259228607235312,,,,,
deltaRIC0,BLS-B,56,208.5089001579946,-908.7137351777477,1815.8766088721466,2041.2360158969361,-0.2455551026367759,-1.085149095023351,0.10995288751208497,1.1180051450387876,,,,,
deltaRIC0,BLS-B,61,-429.21608397157786,478.8636952533958,-24.90627662237262,643.5504704270083,1.2916453051886938,0.31801076442177856,-1.4269280022937514,1.9507952133512514,,,,,
deltaRIC0,BLS-B,57,-1202.2562037244275,-99.25486633678221,-1017.8062182987204,1578.353891208479,0.5734001447912616,-0.41158172029771833,-0.9567538887693653,1.188934498702587,,,,,
deltaRIC0,BLS-B,60,-982.4538900456199,-348.0440006450926,-310.6442496641753,1087.5891330370264,-1.6219276439631527,0.14967880548555365,0.05798452773457811,1.6298512915355339,,,,,
deltaRIC0,BLS-B,66,157.77371893420943,1098.2400932466653,-289.9941791396846,1146.7870215239072,-0.4281264081969193,-0.7663003499549658,-0.3973746698048632,0.9635429808468443,,,,,
deltaRIC0,BLS-B,59,177.2464711795738,-1448.0193242693742,589.6105328745282,1573.4728645514456,0.3067173127447097,-1.2699066606595975,1.1294311597502713,1.726949096337176,,,,,
deltaRIC0,BLS-B,70,251.99152428694194,990.0078941695839,-1114.3710540511731,1511.7665841450766,0.037632729418446,-0.9471428396098216,0.6691786036130758,1.1602998683448966,,,,,
deltaRIC0,BLS-B,63,-16.726427610251267,-1277.569623415483,-965.4926637101502,1601.4493434800556,-0.24166020921099712,-1.232926935227201,1.4256928465006717,1.9002917083668573,,,,,
deltaRIC0,BLS-B,68,-135.48696787993754,-1313.1589149121855,-666.0152246875948,1478.620753876502,-0.10714009172084236,1.3409453829233886,-0.0026702257997519925,1.3452214127582587,,,,,
deltaRIC0,BLS-B,64,498.73246143848917,-5.79964657597963,929.6934764807802,1055.0344374492329,0.5113148238419627,0.8854960816008648,1.4923446979161885,1.8090436304881048,,,,,
deltaRIC0,BLS-B,62,-576.8021243325462,-2611.829609563589,1069.0161447641049,2880.477411436156,-0.1790309004363123,0.4429326026456953,-0.47799510551952984,0.6758111235383394,,,,,
deltaRIC0,BLS-B,71,535.3250336072798,1085.383386583267,1093.3870786127677,1630.9890530457155,-0.09117600891661308,1.5746414429107078,0.9141724080584113,1.8230523662224276,,,,,
deltaRIC0,BLS-B,75,-1784.5875801822851,10.840379547261103,38.461192711798766,1785.0349040045146,-0.64037886146036,0.38095789500377736,0.15278861423980522,0.7606302417155764,,,,,
deltaRIC0,BLS-B,72,-213.02788871141868,1288.4160892893437,-53.4753549514145,1307.0028745552438,0.050882726814277496,0.11299318957551574,-0.6432591848897237,0.655086934477781,,,,,
deltaRIC0,BLS-B,69,-1071.86452195416,-724.9931181477463,-605.8225620436123,1428.8210354927933,-1.512514045648869,-0.7383299367296787,-0.7766620748603242,1.8536541781796043,,,,,
deltaRIC0,BLS-B,76,95.55514852494989,-564.4267097776954,-154.97771338442647,593.0652483209293,0.8333598879564863,-0.7740367381483217,0.27448322711698003,1.1700267590216442,,,,,
deltaRIC0,BLS-B,74,25.719793623994796,-90.43157096225424,527.3960344167548,535.7106998458038,-0.09488321052412128,0.07798531607298678,-1.886163990016889,1.890158493459953,,,,,
deltaRIC0,BLS-B,77,-1762.7928825017816,-902.0426404569025,297.3116074694759,2002.3770533387271,2.0586366136744876,-0.06246993250472803,-0.21182970149543373,2.0704489904520593,,,,,
deltaRIC0,BLS-B,78,-261.9369718641336,633.5658261715306,878.1415639240861,1114.0687768772652,0.24688652677485018,0.0667824801132928,-0.37336194576938025,0.4525615972458653,,,,,
deltaRIC0,BLS-B,73,-296.0636665928437,604.7453638023114,476.7503138717188,825.0221278811683,0.4459845590463795,0.27607156494152574,2.1885836484121075,2.250559068759118,,,,,
deltaRIC0,BLS-B,80,226.66008130756632,-50.53547827043853,-103.70757528786802,254.33027384576803,-0.6754460244840242,1.3153891868234606,0.012336275068602453,1.4787252038448275,,,,,
deltaRIC0,BLS-B,79,426.80670662389815,-386.9845025574549,1785.7145888698064,1876.3521958686863,-0.9597699670365337,-0.6380572817813281,0.19200824673542033,1.1683931920693034,,,,,
deltaRIC0,BLS-B,84,-548.9436919680373,586.661811258729,-442.928204654948,917.4402717451026,-1.0294923606515578,0.22843028305960725,-0.5927071872275128,1.2096845558449358,,,,,
deltaRIC0,BLS-B,89,-174.00878829204737,1543.1975238280088,-193.66192672861763,1565.0056222953338,0.6764763225604961,0.26894896861812445,1.2484977930971817,1.4452337188407478,,,,,
deltaRIC0,BLS-B,83,-1290.0217338523935,1730.8261747323984,-789.3029184803121,2298.4591399613482,-0.6519518932089234,-0.973070896329179,0.5656997731331158,1.30073997157942,,,,,
deltaRIC0,BLS-B,81,-637.9277954589751,-692.1980836427108,-1352.9727327673074,1648.2188188555624,1.059126830874443,-2.48970700279787,-2.0677370978691267,3.405279329153944,,,,,
deltaRIC0,BLS-B,82,-870.8467717729609,1654.3658285465658,-1597.9442879794035,2459.415853827074,-0.24120968571067994,0.5774155773257381,-1.059662054419426,1.2306398868050146,,,,,
deltaRIC0,BLS-B,94,60.20346846574813,924.6544093355221,-364.1909345601079,995.613012738732,0.23146287845127073,-1.4680304736372967,-1.3582870346160498,2.0133634058546797,,,,,
deltaRIC0,BLS-B,87,-1821.0206164079457,1723.2544230489664,74.25354528178816,2508.233537956048,-1.9794287514625521,0.3300537415369351,-0.8818215798269556,2.1919587024092486,,,,,
deltaRIC0,BLS-B,92,205.40628504343937,1091.148208967912,324.43499744411395,1156.742937491209,-0.5162330422563404,-1.0271198694364922,-0.5003689487467063,1.2537307785080325,,,,,
deltaRIC0,BLS-B,90,1149.280498500209,588.5601516358797,142.72491710130646,1299.08395351806,0.5728752656183721,0.5570505916129745,1.9545449818111893,2.111572285643328,,,,,
deltaRIC0,BLS-B,91,-781.6142438733476,-2707.40202254976,-103.10900404293415,2819.854252376701,-0.6849667111279247,0.03322383024976805,0.9240424404055333,1.1507118014170554,,,,,
deltaRIC0,BLS-B,85,-550.5837611589847,227.35769507456982,419.9805462723959,728.8468006439042,-1.2706771415268008,-1.3842676285936595,0.41060914831177414,1.9233868925019624,,,,,
deltaRIC0,BLS-B,88,1277.8087673291636,1947.501353151597,-1486.71129265766,2763.307299977038,-0.3847834093275808,0.24916344036803498,-0.9715747619193453,1.0742896304574594,,,,,
deltaRIC0,BLS-B,95,929.6271825112775,825.2553928464343,-48.931415495333944,1244.0447923239562,1.6202396814164977,-0.12984006615565913,-0.6247354719568208,1.7413585150499742,,,,,
deltaRIC0,BLS-B,96,-390.75990569954126,-552.9037651903044,-4.7100802991279895,677.0657739986226,1.0728994004097478,-0.6320605558631717,-1.2899358597433368,1.7929161140247023,,,,,
deltaRIC0,BLS-B,99,291.37128411193044,438.6625467638508,-907.3641725299382,1049.1100022063092,-1.4041999499013817,2.0998093854939532,0.7063573513802056,2.62295971424656,,,,,
deltaRIC0,BLS-B,86,-1866.7953521316538,-2494.5583151338456,-1933.1481032337463,3666.7161961869897,0.9216620121099642,-0.6150276753381828,-0.782689088193778,1.3565847245108154,,,,,
deltaRIC0,BLS-B,100,-13.800738789073545,357.5461139841666,1613.5408335741045,1652.7382447403213,0.23738912982157237,-1.18817519027507,-0.2406790907279704,1.23533003948592,,,,,
deltaRIC0,BLS-B,106,-1834.9695633352521,-375.68763226723377,-908.4541299153705,2081.716455611959,-0.10018583801901937,-0.9350088301619207,0.03381049997362131,0.9409685778647462,,,,,
deltaRIC0,BLS-B,93,399.62824350798144,-104.32184554889619,2.965443870784138,413.03096049249507,0.8290710567099796,-0.9576038231359917,-0.8818222204183433,1.5433646126506877,,,,,
deltaRIC0,BLS-B,101,835.1509845703031,-657.0133182941994,324.6619984338797,1111.1026418255797,0.2802668941514156,-0.6155162361294366,1.4370940911980028,1.5882849857164938,,,,,
deltaRIC0,BLS-B,97,-1162.333244600598,-1238.3995331359715,3110.987067073796,3544.41708982952,-0.20549004415431013,1.1364707278452248,-0.7477245776645028,1.3758211793467765,,,,,
deltaRIC0,BLS-B,98,-605.4894047529702,1229.9785078558264,-1577.0905324647892,2089.6600433193494,0.24802156821120164,-0.3063641139015415,-0.21353735091955145,0.44829886105405187,,,,,
deltaRIC0,BLS-B,102,-65.98898681667931,-512.1727286249935,754.2151176877785,914.065585216429,-0.9498037857846365,0.29304822220539745,-0.9030253412327405,1.342929357388943,,,,,
deltaRIC0,BLS-B,108,-527.1523209613104,1797.4221847510619,777.7132055200381,2028.1651584056044,-0.4316002838381376,0.2450386582493405,0.25042477255079554,0.5559094492387369,,,,,
deltaRIC0,BLS-B,107,651.9703802551462,1346.5108853502484,669.3740795644446,1638.9687609864616,0.8839681129274871,0.6163888026359647,-0.2778392020655305,1.1128923590770095,,,,,
deltaRIC0,BLS-B,104,-1317.460409755589,497.5586260860104,-998.0520093529195,1726.0864205014077,-1.3072070069399848,1.2099858733386175,3.321443300218999,3.768931091071006,,,,,
deltaRIC0,BLS-B,103,-946.3231807631058,431.3273921147751,600.1475585953149,1200.7281014976088,0.405486401157275,-0.25860263189498084,0.4758988059166811,0.6765901390202287,,,,,
deltaRIC0,BLS-B,105,-78.04550782390866,-2009.294631601962,351.6131572889768,2041.3201194949015,1.1420541778949833,0.05511893852673009,-0.49547784021520297,1.2461236426518927,,,,,
deltaRIC0,BLS-B,111,29.90760479589177,948.2126192710492,-12.17360954223045,948.7622636565904,-1.3468787128488904,0.3640898250630046,-0.06372614847420048,1.3966763010229855,,,,,
deltaRIC0,BLS-B,110,-912.0040266422207,-417.5854790948236,450.7092454520712,1099.6671318623892,0.5091231523424795,1.0461570097411117,0.4578369994577025,1.2503061990384758,,,,,
deltaRIC0,BLS-B,116,728.4262262929517,673.4788231431173,-230.8496259391684,1018.5627335465807,-0.8684266092938775,-0.2168916419361849,-0.1555437153483827,0.9085156066110333,,,,,
deltaRIC0,BLS-B,109,133.09528041072926,188.5361417192191,-85.93088814256717,246.26073162189402,-0.5185349634530199,1.555618147732277,1.0678906690130483,1.9568384733652293,,,,,
deltaRIC0,BLS-B,112,799.0460472381574,1048.3341062186896,41.10130067608926,1318.7753033726135,-0.7117683326894104,-0.6822954244718739,-1.4139365125375833,1.7237626481513229,,,,,
deltaRIC0,BLS-B,113,-235.80650193906826,946.7314120438751,-394.50776920086014,1052.3979536597212,-0.009416702275880765,-1.7241873895647017,-0.8465206484773418,1.920809214085093,,,,,
deltaRIC0,BLS-B,117,449.39965820978375,-170.93532087081923,1855.0162722284094,1916.3152942437382,1.4030283334787752,0.263688765923173,0.39497349786938873,1.481223931023765,,,,,
deltaRIC0,BLS-B,118,943.021729007945,-19.99102800228197,-2029.8471329527854,2238.296004941787,0.10062821278367767,-0.21167691286150567,0.2354023160852869,0.33218579600117143,,,,,
deltaRIC0,BLS-B,121,107.28254636749142,323.316610429969,1129.8389377459082,1180.075930006972,-1.6288174573451937,-1.8099410906031907,-0.9302587983509893,2.6065905878591207,,,,,
deltaRIC0,BLS-B,120,348.3033350774498,-586.2724068253962,-107.44119219114441,690.3435072558962,-1.6024494068195314,-0.6636679818381149,0.5147563793887505,1.8092190087589617,,,,,
deltaRIC0,BLS-B,114,693.339264184508,-204.68848480355916,-1076.5945361735744,1296.7931625320539,-0.45257883989183095,-1.8665135856031825,-0.7300741898181097,2.054679754657074,,,,,
deltaRIC0,BLS-B,122,359.25711936790697,993.7809709976707,32.46582198465503,1057.2229309520008,2.107149974745342,0.8827827495798678,-0.40859620412980996,2.32084839165646,,,,,
deltaRIC0,BLS-B,115,-1053.43852111261,1831.3579604420886,-2734.9043232092167,3455.9089042026258,-0.6116740415765403,-0.755157979341737,0.5690904140596301,1.1261760991410872,,,,,
deltaRIC0,BLS-B,127,-776.030663257888,-212.21707107227792,-609.4329263998411,1009.2909230500629,-0.1222203914133104,-0.09544798749728428,0.1138968429797052,0.19240746668268402,,,,,
deltaRIC0,BLS-B,123,396.2680708862394,-1463.7796610030623,-107.41812136240219,1520.269033022501,-1.5866508141369475,1.0594947666346806,-2.3078925074811503,2.994387715813593,,,,,
deltaRIC0,BLS-B,124,-632.4827449897115,-800.9564362934407,799.9670209048804,1296.731610660062,0.1585065413752711,-0.5860926312480179,-0.4775663783499643,0.772462647506193,,,,,
deltaRIC0,BLS-B,119,-1211.064670795074,926.6762155027938,-341.61605645683534,1562.7245359485726,0.008141376733201991,-1.0879480220023112,1.4596884221886304,1.8205459264916628,,,,,
deltaRIC0,BLS-B,130,315.6290239735401,2409.0620556115764,-1528.1600009948938,2870.274317413351,-1.4032611396483599,0.8277979407533506,-0.9191771500429918,1.870635691395804,,,,,
deltaRIC0,BLS-B,125,1745.1348400666518,1132.528720074367,2184.575925941473,3016.701657110094,-0.38903371069421794,-0.29223496768548096,1.539779156562976,1.6148276550085572,,,,,
deltaRIC0,BLS-B,128,474.4213464750423,-255.59447046064233,-766.6478024856721,937.0981807566155,1.823961847271571,1.1163937462477254,-0.4020629387087133,2.17596563016203,,,,,
deltaRIC0,BLS-B,129,-81.17537425280224,1963.4193594945068,337.6418053226183,1993.8924272197883,0.8690366440387081,-0.21420811440697532,-0.3834722130613533,0.9737354585050417,,,,,
deltaRIC0,BLS-B,131,-1293.445676873362,291.7026718454823,183.4396315682557,1338.5597731196317,-0.3537257581420921,-0.2217410226596306,-0.22813050074634272,0.4757462753129169,,,,,
deltaRIC0,BLS-B,133,-139.74294403996404,951.1835918627338,-618.9254936561853,1143.3927945091316,0.45263441631020895,0.32379464609060665,-0.5504913345424735,0.7827909025223646,,,,,
deltaRIC0,BLS-B,126,42.898514786997126,895.2320498364301,1020.679637886095,1358.3326650053575,1.1705883104220598,-1.204198590601013,-1.7408461568713283,2.418866796662419,,,,,
deltaRIC0,BLS-B,137,900.8674690386774,982.7299339155456,587.7185559423303,1456.9603360368956,0.271787548425788,0.6228315228642811,-0.2168772163518393,0.7133185153388787,,,,,
deltaRIC0,BLS-B,139,-982.1897797719947,-1062.1025695695596,604.6124744978645,1567.9014242270628,-0.5765662632303453,-0.8622413158400366,-0.5705289307860264,1.1838040393159706,,,,,
deltaRIC0,BLS-B,135,603.3513007398415,1266.896096192292,-209.28047742289175,1418.751855992471,0.7279519452971073,0.29666928105471635,1.0693740662650202,1.32721045451863,,,,,
deltaRIC0,BLS-B,136,328.5910553580344,-1885.89380480039,-924.9146738248716,2126.037318229002,1.1289426654216888,-1.4799076476945046,-1.2970173803305358,2.2686763260530567,,,,,
deltaRIC0,BLS-B,138,-84.84248088051989,2108.474561867685,-1838.0646504162694,2798.4540167233354,-1.843525059010378,-0.3265442329781073,-0.388416984607302,1.9120887880069553,,,,,
deltaRIC0,BLS-B,143,-1286.4449921787134,-250.23728777464765,-65.82331765656869,1312.2088733284115,0.06862069403384916,0.05534486094832889,0.7128621215525152,0.7182925988950671,,,,,
deltaRIC0,BLS-B,134,319.8376996866555,-1146.9509614565677,-587.6828463297196,1327.8417789771481,-2.6509917018630125,0.5187199052443567,0.8637256484868995,2.835991773489017,,,,,
deltaRIC0,BLS-B,142,-1602.7550205651585,745.2769026036844,-1471.6084543407983,2299.9766869228642,-0.341684364982934,1.9985990852806577,-2.1778457824088053,2.975593850127113,,,,,
deltaRIC0,BLS-B,144,-256.16331134856887,-1037.927882656306,1459.9117493179533,1809.4906044169097,-0.5795303584970546,-0.578470028485507,-0.5373230670322382,0.9793870984655041,,,,,
deltaRIC0,BLS-B,132,-43.123555673711216,-645.5262608366734,-1686.7617899774386,1806.5794005832163,1.2211049862137973,-0.4280859203681372,-0.19012033583433696,1.3078611106196996,,,,,
deltaRIC0,BLS-B,141,615.5197848272315,-550.0178040644307,312.8839194523039,882.7686771479014,0.2859806097358346,-0.7677294788554567,1.049355702096292,1.3312929247053606,,,,,
deltaRIC0,BLS-B,147,-306.7375002334424,-1096.7307085088594,-426.80609948766175,1216.1700487989651,0.23813963908922145,-1.0270011048009577,-1.381599084564679,1.7378888881162373,,,,,
deltaRIC0,BLS-B,145,63.66156028238841,-1129.1521843073642,-1883.4879413875972,2196.9443040132282,0.36834856004644023,-0.10007611921655116,0.5662482045080828,0.6828857301440402,,,,,
deltaRIC0,BLS-B,140,206.68503541833144,-999.3528476799027,1018.3871759732543,1441.7133065275452,-0.05807417546179755,0.2978883998670702,-0.6412766299403192,0.7094686918663461,,,,,
deltaRIC0,BLS-B,146,102.08088255163871,318.28576899261526,2925.977806823201,2945.0080582822948,-0.20972342374123074,-1.182487082880267,-1.532201602001085,1.946766900483753,,,,,
deltaRIC0,BLS-B,151,1508.6885579509506,279.68659652631504,-1333.5904119791276,2032.936089524521,-0.46080146924548243,-0.16574158267678793,0.2546342863202883,0.551948263931362,,,,,
